158.3539771909, -8.061352e-002, 5.245411e-002
159.9102861861, -8.130503e-002, 5.298579e-002
161.4818906461, -8.247765e-002, 5.394825e-002
163.0689408953, -8.366684e-002, 5.492767e-002
164.6715887356, -8.487283e-002, 5.592434e-002
166.2899874607, -8.609586e-002, 5.693857e-002
167.9242918709, -8.689078e-002, 5.801652e-002
169.5746582879, -8.769058e-002, 5.911114e-002
171.2412445696, -8.849523e-002, 6.022267e-002
172.9242101256, -8.930472e-002, 6.135134e-002
174.623715932, -9.082073e-002, 6.280864e-002
176.339924547, -9.236114e-002, 6.429864e-002
178.0730001265, -9.392635e-002, 6.582204e-002
179.8231084396, -9.55167e-002, 6.737956e-002
181.5904168847, -9.701984e-002, 6.942892e-002
183.3750945053, -9.853978e-002, 7.153091e-002
185.1773120065, -0.1000765, 7.368673e-002
186.9972417707, -0.10163, 7.589763e-002
188.8350578749, -0.1038468, 7.892429e-002
190.6909361066, -0.1061001, 8.205575e-002
192.5650539812, -0.10839, 8.529529e-002
194.4575907585, -0.1107166, 8.864628e-002
196.3687274602, -0.1146405, 9.408142e-002
198.2986468872, -0.1186746, 9.981365e-002
200.2475336367, -0.1228201, 0.1058579
202.2155741203, -0.127078, 0.1122297
204.2029565818, -0.1345441, 0.1269674
206.2098711147, -0.1421556, 0.1433083
208.236509681, -0.1498679, 0.1614029
210.2830661294, -0.1576272, 0.1814136
212.3497362134, -6.756729e-002, 0.2590719
214.4367176108, 6.075128e-002, 0.2920226
216.5442099417, 0.2051353, 0.2614178
218.6724147887, 0.3341066, 0.1594268
220.8215357149, 0.3272131, 0.1530891
222.9917782845, 0.3204393, 0.1469559
225.1833500817, 0.3137836, 0.1410214
227.3964607311, 0.3072448, 0.1352798
229.6313219173, 0.304396, 0.1255371
231.8881474054, 0.3013771, 0.11605
234.1671530615, 0.2981975, 0.1068173
236.4685568731, 0.2948661, 9.783796e-002
238.7925789701, 0.2897927, 9.01512e-002
241.1394416459, 0.2846965, 8.273651e-002
243.5093693785, 0.279583, 7.558799e-002
245.9025888524, 0.2744575, 6.869975e-002
248.3193289795, 0.2706672, 5.936962e-002
250.7598209218, 0.2666884, 5.034437e-002
253.224298113, 0.2625338, 4.162302e-002
255.7129962812, 0.2582159, 3.320424e-002
258.2261534709, 0.2487074, 2.855715e-002
260.7640100663, 0.2395044, 2.421303e-002
263.3268088143, 0.2305991, 2.015622e-002
265.9147948472, 0.2219837, 1.637178e-002
268.5282157067, 0.207376, 1.286196e-002
271.1673213672, 0.1937031, 9.745128e-003
273.8323642599, 0.180907, 6.98492e-003
276.5235992969, 0.1689331, 4.548027e-003
279.2412838956, 0.1391205, -4.886559e-002
281.9856780034, 9.819628e-002, -8.312765e-002
284.7570441224, 5.417453e-002, -9.832039e-002
287.5556473344, 1.356231e-002, -9.700488e-002
290.3817553268, 1.496015e-002, -8.419741e-002
293.2356384175, 1.576684e-002, -7.297811e-002
296.1175695812, 1.610896e-002, -6.31635e-002
299.0278244756, 1.609104e-002, -5.458944e-002
301.9666814674, 1.41573e-002, -4.970657e-002
304.934421659, 1.244196e-002, -4.525634e-002
307.9313289157, 1.092135e-002, -4.12008e-002
310.9576898924, 9.574292e-003, -3.750531e-002
314.0137940616, 1.128782e-002, -3.395326e-002
317.0999337404, 1.263478e-002, -3.056575e-002
320.216404119, 1.365453e-002, -2.7354e-002
323.3635032887, 1.438413e-002, -2.432577e-002
326.5415322704, 1.525383e-002, -2.350868e-002
329.7507950435, 1.608185e-002, -2.26633e-002
332.9915985749, 1.686739e-002, -2.179159e-002
336.2642528484, 1.760977e-002, -2.089555e-002
339.5690708943, 1.776171e-002, -2.018446e-002
342.9063688194, 1.789623e-002, -1.948178e-002
346.2764658372, 1.801378e-002, -1.878774e-002
349.6796842986, 1.811482e-002, -1.810255e-002
353.1163497222, 1.787556e-002, -1.769651e-002
356.5867908261, 1.763869e-002, -1.72988e-002
360.0913395591, 1.740422e-002, -1.690927e-002
363.6303311321, 1.717212e-002, -1.652776e-002
367.2041040509, 1.709438e-002, -1.583781e-002
370.8130001477, 1.700555e-002, -1.516477e-002
374.4573646145, 1.690621e-002, -1.450848e-002
378.1375460359, 1.679688e-002, -1.386875e-002
381.8538964222, 1.661981e-002, -1.348464e-002
385.6067712434, 1.644259e-002, -1.310874e-002
389.3965294632, 1.626531e-002, -1.274091e-002
393.2235335728, 1.608803e-002, -1.238101e-002
397.0881496265, 1.570266e-002, -1.211216e-002
400.9907472758, 1.532649e-002, -1.184912e-002
404.9316998053, 1.49593e-002, -1.159174e-002
408.9113841682, 1.460088e-002, -1.133992e-002
412.9301810226, 1.392024e-002, -1.102302e-002
416.9884747674, 1.32694e-002, -1.071251e-002
421.0866535797, 1.264715e-002, -1.04084e-002
425.2251094514, 1.205228e-002, -1.011071e-002
429.404238227, 1.179734e-002, -9.703525e-003
433.6244396414, 1.154598e-002, -9.31057e-003
437.8861173581, 1.129822e-002, -8.931396e-003
442.1896790077, 1.105408e-002, -8.565569e-003
446.5355362272, 1.065196e-002, -8.252257e-003
450.9241046991, 1.026448e-002, -7.950406e-003
455.3558041911, 9.891083e-003, -7.659595e-003
459.8310585967, 9.531274e-003, -7.379421e-003
464.3502959752, 9.240157e-003, -7.109006e-003
468.913948593, 8.957799e-003, -6.848328e-003
473.5224529646, 8.683941e-003, -6.597042e-003
478.176249895, 8.418332e-003, -6.354814e-003
482.8757845211, 8.079526e-003, -6.193036e-003
487.6215063548, 7.753688e-003, -6.03449e-003
492.4138693256, 7.440343e-003, -5.879157e-003
497.2533318246, 7.13903e-003, -5.727013e-003
502.1403567477, 6.934201e-003, -5.583417e-003
507.0754115402, 6.735212e-003, -5.443376e-003
512.0589682415, 6.541898e-003, -5.306802e-003
517.0915035303, 6.354097e-003, -5.173613e-003
522.17349877, 6.076616e-003, -4.679759e-003
527.3054400549, 5.804458e-003, -4.224703e-003
532.4878182567, 5.538266e-003, -3.805815e-003
537.7211290713, 5.278511e-003, -3.420493e-003
543.0058730665, 5.182607e-003, -3.37322e-003
548.3425557294, 5.088415e-003, -3.326555e-003
553.7316875154, 4.995907e-003, -3.280491e-003
559.1737838964, 4.905043e-003, -3.235051e-003
564.6693654106, 4.836307e-003, -3.112613e-003
570.2189577118, 4.76769e-003, -2.993528e-003
575.8230916202, 4.699226e-003, -2.877724e-003
581.4823031728, 4.631015e-003, -2.765136e-003
587.1971336748, 4.392815e-003, -2.63835e-003
592.9681297513, 4.166829e-003, -2.517313e-003
598.7958433999, 3.952432e-003, -2.401769e-003
604.680832043, 3.748978e-003, -2.291514e-003
610.6236585814, 3.690367e-003, -2.077471e-003
616.6248914483, 3.626505e-003, -1.87333e-003
622.6851046632, 3.557927e-003, -1.678909e-003
628.8048778873, 3.485044e-003, -1.494353e-003
634.9847964787, 3.522896e-003, -4.575291e-004
641.2254515484, 3.292382e-003, 4.867449e-004
647.5274400168, 2.84358e-003, 1.279096e-003
653.8913646709, 2.236056e-003, 1.878584e-003
660.3178342219, 3.86127e-003, 3.222081e-003
666.8074633635, 6.667621e-003, 5.526268e-003
673.3608728307, 1.151332e-002, 9.477912e-003
679.9786894588, 1.988011e-002, 1.62594e-002
686.661546244, 3.202479e-002, 1.03466e-002
693.4100824034, 4.402091e-002, -2.668904e-003
700.2249434364, 5.244354e-002, -2.42808e-002
707.1067811865, 5.240592e-002, -5.468248e-002
714.0562539035, 2.829876e-002, -6.797841e-002
721.0740263063, 1.775016e-003, -7.156343e-002
728.160769647, -2.352833e-002, -6.549656e-002
735.3171617745, -4.433837e-002, -5.110527e-002
742.5438871999, -5.249894e-002, -4.164559e-002
749.8416371615, -5.871414e-002, -3.094603e-002
757.2111096911, -6.280908e-002, -1.939502e-002
764.653009681, -6.468209e-002, -7.401717e-003
772.168048951, -7.116812e-002, 3.377501e-003
779.7569463168, -7.627884e-002, 1.616113e-002
787.4204276586, -7.955158e-002, 3.086801e-002
795.1592259906, -8.050629e-002, 4.732499e-002
802.974081531, -6.145951e-002, 7.265732e-002
810.8657417732, -3.460099e-002, 9.05951e-002
818.8349615565, -2.723928e-003, 9.878776e-002
826.8825031392, 3.071296e-002, 9.591774e-002
835.009136271, 1.417035e-002, 8.46412e-002
843.2156382666, 1.599254e-003, 7.310903e-002
851.5027940803, -7.591489e-003, 6.184693e-002
859.871396381, -1.397276e-002, 5.122134e-002
868.3222456278, 1.471791e-003, 5.059319e-002
876.856150147, 1.538334e-002, 4.5734e-002
885.4739262089, 2.672252e-002, 3.744143e-002
894.1763981063, 3.476464e-002, 2.672911e-002
902.9643982332, 3.577948e-002, 2.125621e-002
911.8387671643, 3.611705e-002, 1.59845e-002
920.8003537354, 3.58392e-002, 1.097893e-002
929.850015125, 3.501176e-002, 6.293118e-003
938.9886169358, 3.324975e-002, 3.502857e-003
948.2170332776, 3.140713e-002, 1.007933e-003
957.5361468512, 2.950916e-002, -1.204635e-003
966.9468490324, 2.757823e-002, -3.148957e-003
976.4500399575, 2.663705e-002, -4.366391e-003
986.0466286096, 2.566516e-002, -5.504237e-003
995.7375329051, 2.466721e-002, -6.56332e-003
1005.523679782, 2.364782e-002, -7.543983e-003
1015.406005287, 2.215892e-002, -1.015339e-002
1025.385454669, 2.039863e-002, -1.25208e-002
1035.462982464, 1.840243e-002, -1.462016e-002
1045.639552591, 1.620756e-002, -1.643251e-002
1055.916138442, 1.498558e-002, -1.276947e-002
1066.293722975, 1.367695e-002, -9.746642e-003
1076.773298809, 1.23419e-002, -7.274268e-003
1087.355868318, 1.10245e-002, -5.270779e-003
1098.042443729, 1.100905e-002, -5.701756e-003
1108.834047214, 1.097943e-002, -6.138297e-003
1119.731710996, 1.093527e-002, -6.580023e-003
1130.736477437, 1.087621e-002, -7.026477e-003
1141.849399147, 1.073654e-002, -7.628689e-003
1153.07153908, 1.056756e-002, -8.234369e-003
1164.403970637, 1.036864e-002, -8.842257e-003
1175.847777769, 1.013911e-002, -9.450985e-003
1187.404055079, 1.010271e-002, -1.022281e-002
1199.073907927, 1.003218e-002, -1.102091e-002
1210.85845254, 9.925167e-003, -1.184478e-002
1222.758816111, 9.779589e-003, -1.269317e-002
1234.776136915, 8.543402e-003, -1.520787e-002
1246.911564411, 6.817198e-003, -1.772283e-002
1259.166259357, 4.563091e-003, -2.016119e-002
1271.541393917, 1.75151e-003, -2.243763e-002
1284.038151776, 9.591915e-004, -1.665289e-002
1296.657728254, 4.593969e-004, -1.235439e-002
1309.401330417, 1.539301e-004, -9.161632e-003
1322.270177193, -2.459995e-005, -6.790173e-003
1335.265499491, 8.68306e-004, -7.277483e-003
1348.388540318, 1.889074e-003, -7.681886e-003
1361.640554896, 3.035895e-003, -7.980623e-003
1375.022810785, 4.304604e-003, -8.148264e-003
1388.536588001, 3.038619e-003, -1.201617e-002
1402.18317914, 1.558876e-004, -1.666935e-002
1415.963889504, -5.089191e-003, -2.183547e-002
1429.88003722, -1.358911e-002, -2.692926e-002
1443.932953373, -1.165616e-002, -1.54569e-002
1458.123982128, -9.125943e-003, -8.431835e-003
1472.454480861, -6.726108e-003, -4.283756e-003
1486.925820288, -4.736378e-003, -1.937246e-003
1501.539384597, -4.554888e-003, -1.755195e-003
1516.296571579, -4.378249e-003, -1.585112e-003
1531.198792765, -4.206472e-003, -1.426348e-003
1546.247473555, -4.039279e-003, -1.278685e-003
1561.44405336, -4.394756e-003, -9.226601e-006
1576.789985738, -4.351753e-003, 1.357526e-003
1592.286738531, -3.884175e-003, 2.696639e-003
1607.935794008, -3.005327e-003, 3.877235e-003
1623.738649006, -1.602788e-003, 2.815593e-003
1639.696815072, -7.849557e-004, 1.990512e-003
1655.81181861, -3.273116e-004, 1.374699e-003
1672.085201024, -8.576255e-005, 9.292918e-004
1688.518518868, 3.104867e-004, 6.085362e-004
1705.113343993, 4.30176e-004, 2.550559e-004
1721.8712637, 3.659459e-004, -1.047852e-005
1738.793880888, 2.222477e-004, -1.49646e-004
1755.882814211, 2.656311e-004, -2.455121e-004
1773.139698229, 3.037285e-004, -3.823642e-004
1790.566183569, 3.263159e-004, -5.728068e-004
1808.163937079, 3.171306e-004, -8.315857e-004
1825.93464199, 3.361758e-004, -1.051862e-003
1843.879998073, 3.447486e-004, -1.326057e-003
1862.001721808, 3.366702e-004, -1.666336e-003
1880.301546543, 3.037526e-004, -2.087308e-003
1898.781222661, -7.17406e-004, -2.515102e-003
1917.442517749, -2.08976e-003, -2.479892e-003
1936.287216765, -3.623973e-003, -1.742525e-003
1955.317122209, -4.98492e-003, -1.279576e-004
1974.534054298, -4.647084e-003, -1.237232e-004
1993.939851137, -4.33214e-003, -1.194751e-004
2013.536368896, -4.038536e-003, -1.152347e-004
2033.325481987, -3.765166e-003, -1.111074e-004
2053.309083244, -2.779091e-003, 6.269582e-005
2073.489084106, -2.045706e-003, 1.529197e-004
2093.867414794, -1.501758e-003, 1.912509e-004
2114.446024502, -1.099255e-003, 1.983952e-004
2135.22688158, -1.012424e-003, 7.905314e-004
2156.211973723, -6.069808e-004, 1.346625e-003
2177.40330816, 1.033995e-004, 1.695427e-003
2198.80291185, 1.013145e-003, 1.670264e-003
2220.412831671, 1.465939e-003, 6.265775e-004
2242.235134616, 1.270313e-003, -2.810145e-004
2264.271907997, 7.091923e-004, -7.90153e-004
2286.525259637, 9.482685e-005, -8.611319e-004
2308.997318074, -1.457967e-004, -1.034549e-003
2331.690232769, -4.786581e-004, -1.165495e-003
2354.606174304, -9.066499e-004, -1.219325e-003
2377.747334597, -1.42297e-003, -1.154625e-003
2401.115927106, -1.619941e-003, -1.184389e-003
2424.714187043, -1.837009e-003, -1.206086e-003
2448.544371588, -2.075612e-003, -1.217852e-003
2472.608760107, -2.336917e-003, -1.217802e-003
2496.909654364, -3.371134e-003, -3.041859e-004
2521.449378747, -4.153e-003, 1.286579e-003
2546.230280488, -4.304111e-003, 3.558319e-003
2571.254729886, -3.372448e-003, 6.332249e-003
2596.525120539, -3.409362e-003, 5.084701e-003
2622.043869565, -3.333058e-003, 4.022426e-003
2647.813417842, -3.176624e-003, 3.127204e-003
2673.836230232, -2.966686e-003, 2.379838e-003
2700.114795826, -2.079119e-003, 3.937176e-003
2726.651628177, -4.008735e-004, 5.196944e-003
2753.449265539, 1.988208e-003, 5.76906e-003
2780.510271115, 4.820784e-003, 5.272495e-003
2807.837233297, 6.582834e-003, 1.418213e-003
2835.432765918, 5.831852e-003, -2.50513e-003
2863.299508497, 3.112465e-003, -5.109232e-003
2891.440126497, -4.003344e-004, -5.625623e-003
2919.857311576, -1.86387e-005, -3.647233e-003
2948.553781847, 1.433725e-004, -2.354329e-003
2977.532282133, 1.928297e-004, -1.513124e-003
3006.795584239, 1.888631e-004, -9.681183e-004
3036.346487206, 2.494254e-004, -7.473792e-004
3066.187817587, 2.746361e-004, -5.662855e-004
3096.322429713, 2.759326e-004, -4.202402e-004
3126.753205971, 2.618472e-004, -3.043606e-004
3157.48305707, 4.044723e-004, -3.645348e-004
3188.514922332, 6.066673e-004, -4.210199e-004
3219.851769962, 8.883679e-004, -4.62323e-004
3251.496597339, 1.274542e-003, -4.694776e-004
3283.452431301, 1.413305e-003, -6.962679e-004
3315.72232843, 1.545854e-003, -9.747298e-004
3348.309375354, 1.664963e-003, -1.312045e-003
3381.216689031, 1.761364e-003, -1.715648e-003
3414.447417057, 2.018738e-003, -2.120369e-003
3448.004737959, 2.306809e-003, -2.613467e-003
3481.891861505, 2.627437e-003, -3.213098e-003
3516.112029008, 2.983143e-003, -3.940946e-003
3550.668513637, 5.919519e-004, -4.084684e-003
3585.56462073, -1.214457e-003, -3.225452e-003
3620.803688109, -2.188791e-003, -1.868682e-003
3656.389086402, -2.354088e-003, -4.828797e-004
3692.324219362, -1.980167e-003, -1.199114e-003
3728.612524194, -1.409337e-003, -1.728208e-003
3765.257471885, -7.203089e-004, -2.023831e-003
3802.262567536, 1.189746e-006, -2.069162e-003
3839.631350694, -1.262065e-003, -2.296082e-003
3877.367395694, -2.801966e-003, -1.776492e-003
3915.474312, -4.192953e-003, -2.598721e-004
3953.955744549, -4.810463e-003, 2.272605e-003
3992.815374101, -3.531376e-003, 3.031885e-003
4032.056917591, -2.276409e-003, 3.375989e-003
4071.684128484, -1.138001e-003, 3.375449e-003
4111.700797134, -1.782489e-004, 3.111428e-003
4152.110751147, 1.199766e-003, 1.815416e-003
4192.917855747, 1.429535e-003, 5.147107e-004
4234.126014144, 1.014854e-003, -3.09051e-004
4275.739167911, 4.385467e-004, -5.969515e-004
4317.761297359, 4.318242e-004, -2.897672e-004
4360.196421915, 3.542091e-004, -8.849983e-005
4403.048600512, 2.550064e-004, 2.593092e-005
4446.321931973, 1.621678e-004, 7.787668e-005
4490.020555405, 2.686706e-004, 8.845105e-005
4534.148650593, 4.368705e-004, 8.32863e-005
4578.710438402, 6.98064e-004, 4.103971e-005
4623.710181181, 1.097102e-003, -7.785225e-005
4669.152183167, 6.251664e-004, -2.956587e-004
4715.040790902, 2.989693e-004, -3.157374e-004
4761.380393643, 1.032394e-004, -2.531613e-004
4808.175423787, 2.775255e-006, -1.718487e-004
4855.430357292, 7.006736e-006, -1.827846e-004
4903.149714105, 1.176708e-005, -1.943209e-004
4951.338058599, 1.710431e-005, -2.064833e-004
5000, 2.307012e-005, -2.192985e-004
